Id,RouteName,RouteLink,Bus Name,Bus Type,Departure Time,Duration,Arrival Time,Rating,Price,Seats Available
2653,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),15:00:00,12h 50m,03:50:00,2.7,619.00,31
2654,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),08:15:00,11h 45m,20:00:00,3.0,853.00,30
2655,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),13:30:00,13h 00m,02:30:00,2.6,709.00,31
2656,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:25:00,10h 55m,06:20:00,3.9,567.00,39
2657,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),11:15:00,11h 45m,23:00:00,2.6,853.00,33
2658,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:30:00,11h 15m,07:45:00,3.9,1434.00,41
2659,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Malana Travels,Volvo A/C Semi Sleeper (2+2),18:00:00,11h 30m,05:30:00,4.3,664.00,30
2660,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),18:00:00,11h 30m,05:30:00,1.6,997.00,33
2661,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Holiday Appeal Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),18:00:00,12h 00m,06:00:00,4.8,799.00,42
2662,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:15:00,11h 15m,08:30:00,3.0,1799.00,33
2663,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),19:00:00,11h 30m,06:30:00,3.8,1649.00,41
2664,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Reo India Travels,Volvo A/C Semi Sleeper (2+2),17:25:00,10h 55m,04:20:00,4.0,567.00,22
2665,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 6651,Ordinary 3+2 Non AC Seater,04:05:00,12h 25m,16:30:00,3.8,557.00,47
2666,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 617,Ordinary 3+2 Non AC Seater,07:30:00,11h 30m,19:00:00,3.5,604.00,39
2667,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 164,Himsuta AC Seater Volvo/Scania 2+2,09:30:00,10h 35m,20:05:00,3.5,1008.00,10
2668,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 603,Ordinary 3+2 Non AC Seater,16:40:00,12h 20m,05:00:00,4.4,613.00,37
2669,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 602,Ordinary 3+2 Non AC Seater,17:20:00,10h 40m,04:00:00,4.4,574.00,36
2670,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 601,Himmani Deluxe 2+2 Non AC Seater,18:30:00,09h 00m,03:30:00,3.7,608.00,14
2671,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 651,Ordinary 3+2 Non AC Seater,19:40:00,08h 50m,04:30:00,4.1,555.00,24
2672,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 15,Himsuta AC Seater Volvo/Scania 2+2,20:00:00,08h 30m,04:30:00,3.5,1008.00,21
2673,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 99,Himsuta AC Seater Volvo/Scania 2+2,21:00:00,10h 00m,07:00:00,4.2,1118.00,23
2674,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 79,Himsuta AC Seater Volvo/Scania 2+2,21:30:00,09h 30m,07:00:00,3.6,1115.00,27
2675,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20:00,09h 10m,05:30:00,4.5,759.00,39
2676,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:40:00,08h 20m,06:00:00,4.7,648.00,26
2677,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Northern Travels,Volvo A/C Semi Sleeper (2+2),21:45:00,08h 45m,06:30:00,4.0,679.00,40
2678,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 1268,Ordinary 3+2 Non AC Seater,04:50:00,05h 40m,10:30:00,3.9,339.00,36
2679,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 401669,Ordinary 3+2 Non AC Seater,10:35:00,04h 05m,14:40:00,3.0,295.00,33
2680,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 9236,A/C Executive (2+3),12:05:00,04h 05m,16:10:00,4.0,315.00,37
2681,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 1515,Ordinary 3+2 Non AC Seater,13:20:00,06h 55m,20:15:00,3.2,348.00,37
2682,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 1529,Ordinary 3+2 Non AC Seater,13:56:00,05h 09m,19:05:00,2.3,339.00,36
2683,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 1516,A/C Executive (2+3),15:00:00,03h 50m,18:50:00,4.4,315.00,42
2684,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 1546,Ordinary 3+2 Non AC Seater,16:25:00,04h 50m,21:15:00,4.8,309.00,27
2685,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 9235,A/C Executive (2+3),16:40:00,05h 20m,22:00:00,3.9,369.00,44
2686,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 401670,Ordinary 3+2 Non AC Seater,18:00:00,04h 00m,22:00:00,5.0,295.00,34
2687,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 1549,Ordinary 3+2 Non AC Seater,18:15:00,06h 45m,01:00:00,3.9,337.00,37
2688,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,HRTC - 1227,Ordinary 3+2 Non AC Seater,19:30:00,07h 30m,03:00:00,3.9,339.00,37
2689,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh Transport Undertaking (CTU) - 165841,HVAC Seater (2+3),06:40:00,06h 05m,12:45:00,3.7,431.43,47
2690,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Chandigarh Transport Undertaking (CTU) - 165843,HVAC Seater (2+3),08:50:00,04h 30m,13:20:00,4.4,364.77,44
2691,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),02:00:00,04h 10m,06:10:00,4.7,569.00,13
2692,Chandigarh to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-hamirpur-himachal-pradesh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),02:00:00,03h 55m,05:55:00,4.6,916.00,1
2693,Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali,HRTC - 281,Himmani Deluxe 2+2 Non AC Seater,08:00:00,09h 40m,17:40:00,3.9,612.00,27
2694,Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali,HRTC - 283,Ordinary 3+2 Non AC Seater,09:15:00,07h 45m,17:00:00,2.1,572.00,37
2695,Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali,HRTC - 500,Ordinary 3+2 Non AC Seater,10:35:00,08h 25m,19:00:00,2.5,556.00,35
2696,Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali,HRTC - 290,Ordinary 3+2 Non AC Seater,19:00:00,10h 30m,05:30:00,3.0,583.00,27
2697,Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali,HRTC - 291,Himmani Deluxe 2+2 Non AC Seater,20:20:00,08h 40m,05:00:00,3.5,641.00,27
2698,Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali,HRTC - 154,Himsuta AC Seater Volvo/Scania 2+2,21:00:00,09h 10m,06:10:00,4.3,963.00,35
2699,Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali,KRISHNA TRANSPORT SHIMLA,NON A/C Seater Push Back (2+2),08:20:00,08h 10m,16:30:00,3.4,640.00,35
2700,Shimla to Manali,https://www.redbus.in/bus-tickets/shimla-to-manali,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:15:00,08h 30m,06:45:00,2.4,624.00,2
2701,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,HRTC - 504,Ordinary 3+2 Non AC Seater,06:30:00,13h 00m,19:30:00,2.8,672.00,37
2702,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,HRTC - 573,Ordinary 3+2 Non AC Seater,13:15:00,12h 45m,02:00:00,4.2,699.00,37
2703,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,HRTC - 528,A/C Executive (2+3),17:31:00,13h 29m,07:00:00,2.9,844.00,42
2704,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,HRTC - 539,Himmani Deluxe 2+2 Non AC Seater,18:50:00,12h 25m,07:15:00,2.8,779.00,25
2705,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,HRTC - 539,Himmani Deluxe 2+2 Non AC Seater,18:50:00,11h 55m,06:45:00,3.3,755.00,27
2706,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,HRTC - 546,Himmani Deluxe 2+2 Non AC Seater,19:20:00,11h 40m,07:00:00,1.7,746.00,27
2707,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,HRTC - 550,Ordinary 3+2 Non AC Seater,19:40:00,12h 05m,07:45:00,2.6,692.00,34
2708,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,HRTC - 14,Himsuta AC Seater Volvo/Scania 2+2,20:10:00,11h 35m,07:45:00,3.5,1295.00,34
2709,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,HRTC - 14,Himsuta AC Seater Volvo/Scania 2+2,20:10:00,11h 20m,07:30:00,4.2,1259.00,31
2710,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,HRTC - 26,Himsuta AC Seater Volvo/Scania 2+2,20:50:00,11h 50m,08:40:00,2.7,1310.00,33
2711,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,HRTC - 26,Himsuta AC Seater Volvo/Scania 2+2,20:50:00,11h 20m,08:10:00,4.1,1274.00,34
2712,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,HRTC - 569,Himmani Deluxe 2+2 Non AC Seater,21:22:00,11h 44m,09:06:00,4.6,755.00,27
2713,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,HRTC - 569,Himmani Deluxe 2+2 Non AC Seater,21:22:00,11h 58m,09:20:00,3.2,779.00,27
2714,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,HRTC - 577,A/C Executive (2+3),21:40:00,11h 30m,09:10:00,3.4,790.00,43
2715,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,HRTC - 582,Ordinary 3+2 Non AC Seater,23:05:00,12h 40m,11:45:00,2.4,670.00,37
2716,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00:00,10h 15m,07:15:00,4.8,665.00,34
2717,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00:00,10h 30m,07:30:00,4.8,576.00,31
2718,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00:00,11h 00m,09:00:00,4.7,664.00,31
2719,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),20:30:00,10h 00m,06:30:00,3.5,495.00,31
2720,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45:00,10h 25m,08:10:00,4.8,740.00,39
2721,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00:00,11h 00m,06:00:00,4.7,569.00,27
2722,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00:00,10h 45m,07:45:00,4.7,576.00,32
2723,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,AdFlixBus,A/C Seater (2+2),19:00:00,12h 15m,07:15:00,4.5,619.00,41
2724,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:45:00,10h 45m,08:30:00,4.6,540.00,25
2725,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:45:00,11h 00m,08:45:00,4.5,540.00,25
2726,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:05:00,10h 15m,08:20:00,4.7,537.00,39
2727,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00:00,10h 55m,08:55:00,4.7,664.00,31
2728,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00:00,10h 59m,05:59:00,4.7,569.00,27
2729,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00:00,10h 55m,06:55:00,4.5,569.00,38
2730,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00:00,10h 53m,06:53:00,4.6,569.00,38
2731,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00:00,11h 00m,08:00:00,4.5,665.00,34
2732,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),21:15:00,10h 30m,07:45:00,4.1,600.00,22
2733,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:05:00,10h 20m,08:25:00,4.4,543.00,37
2734,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),20:30:00,10h 50m,07:20:00,4.5,608.00,34
2735,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),21:15:00,10h 34m,07:49:00,4.4,600.00,22
2736,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),20:30:00,11h 00m,07:30:00,3.4,608.00,34
2737,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:20:00,10h 30m,08:50:00,3.3,585.00,38
2738,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30:00,10h 30m,07:00:00,3.3,495.00,31
2739,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:20:00,10h 00m,08:20:00,3.3,585.00,38
2740,Delhi to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00:00,11h 30m,07:30:00,3.6,655.00,34
2741,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 101,Ordinary 3+2 Non AC Seater,06:12:00,04h 08m,10:20:00,4.5,242.00,37
2742,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 140,Ordinary 3+2 Non AC Seater,06:40:00,04h 10m,10:50:00,3.9,237.00,23
2743,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 141,Ordinary 3+2 Non AC Seater,07:25:00,04h 05m,11:30:00,3.9,242.00,37
2744,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 142,Ordinary 3+2 Non AC Seater,07:40:00,03h 50m,11:30:00,3.9,237.00,37
2745,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 143,Ordinary 3+2 Non AC Seater,08:00:00,03h 40m,11:40:00,3.9,227.00,37
2746,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 1,Himsuta AC Seater Volvo/Scania 2+2,08:30:00,03h 40m,12:10:00,4.8,384.00,16
2747,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 297,Ordinary 3+2 Non AC Seater,08:48:00,04h 37m,13:25:00,3.9,242.00,37
2748,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 158,Ordinary 3+2 Non AC Seater,09:05:00,03h 55m,13:00:00,3.9,238.00,37
2749,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 109,A/C Executive (2+3),09:12:00,04h 28m,13:40:00,3.2,247.00,42
2750,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 145,Ordinary 3+2 Non AC Seater,09:54:00,04h 06m,14:00:00,3.9,237.00,37
2751,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 2030255,Ordinary 3+2 Non AC Seater,10:05:00,03h 55m,14:00:00,3.9,236.00,37
2752,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 259,Ordinary 3+2 Non AC Seater,10:12:00,04h 28m,14:40:00,3.9,220.00,37
2753,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 128,Ordinary 3+2 Non AC Seater,10:18:00,04h 12m,14:30:00,3.9,242.00,37
2754,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 147,Ordinary 3+2 Non AC Seater,10:24:00,04h 16m,14:40:00,3.9,242.00,37
2755,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 1190,Ordinary 3+2 Non AC Seater,10:54:00,04h 06m,15:00:00,3.9,233.00,37
2756,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 152,Ordinary 3+2 Non AC Seater,11:00:00,04h 40m,15:40:00,3.9,237.00,27
2757,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 149,Ordinary 3+2 Non AC Seater,11:06:00,03h 54m,15:00:00,3.9,227.00,37
2758,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 150,Ordinary 3+2 Non AC Seater,11:12:00,03h 48m,15:00:00,3.9,237.00,27
2759,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 2,Himsuta AC Seater Volvo/Scania 2+2,11:15:00,03h 25m,14:40:00,4.9,384.00,28
2760,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 102,Ordinary 3+2 Non AC Seater,11:18:00,03h 01m,14:19:00,3.9,237.00,37
2761,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 1610,Ordinary 3+2 Non AC Seater,12:10:00,03h 00m,15:10:00,3.9,240.00,31
2762,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 47,Himsuta AC Seater Volvo/Scania 2+2,12:25:00,03h 45m,16:10:00,4.3,384.00,32
2763,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 171,Ordinary 3+2 Non AC Seater,12:30:00,03h 01m,15:31:00,3.9,237.00,37
2764,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 174,Ordinary 3+2 Non AC Seater,12:36:00,03h 39m,16:15:00,3.9,238.00,27
2765,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 131,Ordinary 3+2 Non AC Seater,14:42:00,04h 28m,19:10:00,3.9,242.00,37
2766,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 1708,Ordinary 3+2 Non AC Seater,14:48:00,05h 42m,20:30:00,3.9,242.00,37
2767,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 189,Ordinary 3+2 Non AC Seater,15:00:00,02h 45m,17:45:00,3.9,242.00,36
2768,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 218,Ordinary 3+2 Non AC Seater,16:24:00,03h 01m,19:25:00,1.4,242.00,37
2769,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 1707,Ordinary 3+2 Non AC Seater,16:28:00,04h 02m,20:30:00,3.9,242.00,27
2770,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 219,Ordinary 3+2 Non AC Seater,16:42:00,05h 28m,22:10:00,3.9,242.00,37
2771,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 207,Ordinary 3+2 Non AC Seater,17:15:00,05h 15m,22:30:00,3.9,237.00,27
2772,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 103,Ordinary 3+2 Non AC Seater,17:18:00,03h 01m,20:19:00,3.9,242.00,36
2773,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 227,Ordinary 3+2 Non AC Seater,17:36:00,04h 19m,21:55:00,3.9,242.00,37
2774,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 215,Ordinary 3+2 Non AC Seater,18:00:00,04h 30m,22:30:00,3.9,242.00,37
2775,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 104,A/C Executive (2+3),18:20:00,03h 01m,21:21:00,1.3,247.00,44
2776,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 188,Ordinary 3+2 Non AC Seater,19:25:00,03h 01m,22:26:00,3.9,242.00,27
